idx,rssi_1_1,rssi_1_2,rssi_1_3,rssi_2_1,rssi_2_2,rssi_2_3,rssi_3_1,rssi_3_2,rssi_3_3,lat,lon,indoor,delta_1_12,delta_1_13,delta_1_23,delta_2_12,delta_2_13,delta_2_23,delta_3_12,delta_3_13,delta_3_23,dist_1,dist_2,dist_3,ang_1,ang_2,ang_3,delay_1,delay_2,delay_3,delay_12,delay_13,delay_23
4483,-101.196666666667,-115.0,-96.04,-115.0,-96.79,-96.1,-94.42,-93.7375,-115.0,-8.055506,-34.951693,True,13.803333333333,-5.156666666666993,-18.959999999999994,-18.209999999999994,-18.900000000000006,-0.6900000000000119,-0.6825000000000045,20.58,21.262500000000003,1.3370921752787246,0.8262269245976577,0.6844965251925298,178.5497621532035,-110.49816476535025,91.72257891352237,5.0,3.0,2.0,2.0,3.0,1.0
4484,-101.196666666667,-115.0,-96.04,-115.0,-96.79,-96.1,-94.42,-93.7375,-115.0,-8.055506,-34.951693,True,13.803333333333,-5.156666666666993,-18.959999999999994,-18.209999999999994,-18.900000000000006,-0.6900000000000119,-0.6825000000000045,20.58,21.262500000000003,1.3370921752787246,0.8262269245976577,0.6844965251925298,178.5497621532035,-110.49816476535025,91.72257891352237,5.0,3.0,2.0,2.0,3.0,1.0
4485,-101.196666666667,-115.0,-96.04,-115.0,-96.79,-96.1,-94.42,-93.7375,-115.0,-8.055506,-34.951693,True,13.803333333333,-5.156666666666993,-18.959999999999994,-18.209999999999994,-18.900000000000006,-0.6900000000000119,-0.6825000000000045,20.58,21.262500000000003,1.3370921752787246,0.8262269245976577,0.6844965251925298,178.5497621532035,-110.49816476535025,91.72257891352237,5.0,3.0,2.0,2.0,3.0,1.0
4486,-101.196666666667,-115.0,-96.04,-115.0,-96.79,-96.1,-94.42,-93.7375,-115.0,-8.055506,-34.951693,True,13.803333333333,-5.156666666666993,-18.959999999999994,-18.209999999999994,-18.900000000000006,-0.6900000000000119,-0.6825000000000045,20.58,21.262500000000003,1.3370921752787246,0.8262269245976577,0.6844965251925298,178.5497621532035,-110.49816476535025,91.72257891352237,5.0,3.0,2.0,2.0,3.0,1.0
4487,-101.196666666667,-115.0,-96.04,-115.0,-96.79,-96.1,-94.42,-96.54,-115.0,-8.055506,-34.951693,True,13.803333333333,-5.156666666666993,-18.959999999999994,-18.209999999999994,-18.900000000000006,-0.6900000000000119,2.1200000000000045,20.58,18.459999999999994,1.3370921752787246,0.8262269245976577,0.6844965251925298,178.5497621532035,-110.49816476535025,91.72257891352237,5.0,3.0,2.0,2.0,3.0,1.0
4488,-101.196666666667,-115.0,-96.04,-115.0,-96.79,-96.1,-94.42,-90.59,-115.0,-8.055506,-34.951693,True,13.803333333333,-5.156666666666993,-18.959999999999994,-18.209999999999994,-18.900000000000006,-0.6900000000000119,-3.8299999999999983,20.58,24.409999999999997,1.3370921752787246,0.8262269245976577,0.6844965251925298,178.5497621532035,-110.49816476535025,91.72257891352237,5.0,3.0,2.0,2.0,3.0,1.0
4489,-101.196666666667,-115.0,-96.04,-115.0,-96.79,-96.1,-94.42,-92.75,-115.0,-8.055506,-34.951693,True,13.803333333333,-5.156666666666993,-18.959999999999994,-18.209999999999994,-18.900000000000006,-0.6900000000000119,-1.6700000000000017,20.58,22.25,1.3370921752787246,0.8262269245976577,0.6844965251925298,178.5497621532035,-110.49816476535025,91.72257891352237,5.0,3.0,2.0,2.0,3.0,1.0
4490,-101.196666666667,-115.0,-96.04,-115.0,-96.79,-96.1,-94.42,-92.75,-115.0,-8.055506,-34.951693,True,13.803333333333,-5.156666666666993,-18.959999999999994,-18.209999999999994,-18.900000000000006,-0.6900000000000119,-1.6700000000000017,20.58,22.25,1.3370921752787246,0.8262269245976577,0.6844965251925298,178.5497621532035,-110.49816476535025,91.72257891352237,5.0,3.0,2.0,2.0,3.0,1.0
4491,-101.196666666667,-115.0,-96.04,-115.0,-96.79,-96.1,-94.42,-92.75,-115.0,-8.055506,-34.951693,True,13.803333333333,-5.156666666666993,-18.959999999999994,-18.209999999999994,-18.900000000000006,-0.6900000000000119,-1.6700000000000017,20.58,22.25,1.3370921752787246,0.8262269245976577,0.6844965251925298,178.5497621532035,-110.49816476535025,91.72257891352237,5.0,3.0,2.0,2.0,3.0,1.0
4492,-101.196666666667,-115.0,-96.04,-115.0,-96.79,-96.1,-94.42,-91.59,-115.0,-8.055506,-34.951693,True,13.803333333333,-5.156666666666993,-18.959999999999994,-18.209999999999994,-18.900000000000006,-0.6900000000000119,-2.8299999999999983,20.58,23.409999999999997,1.3370921752787246,0.8262269245976577,0.6844965251925298,178.5497621532035,-110.49816476535025,91.72257891352237,5.0,3.0,2.0,2.0,3.0,1.0
4493,-101.196666666667,-115.0,-96.04,-115.0,-96.79,-96.1,-94.42,-92.75,-115.0,-8.055506,-34.951693,True,13.803333333333,-5.156666666666993,-18.959999999999994,-18.209999999999994,-18.900000000000006,-0.6900000000000119,-1.6700000000000017,20.58,22.25,1.3370921752787246,0.8262269245976577,0.6844965251925298,178.5497621532035,-110.49816476535025,91.72257891352237,5.0,3.0,2.0,2.0,3.0,1.0
4494,-101.196666666667,-115.0,-96.04,-115.0,-96.79,-96.1,-94.42,-92.75,-115.0,-8.055506,-34.951693,True,13.803333333333,-5.156666666666993,-18.959999999999994,-18.209999999999994,-18.900000000000006,-0.6900000000000119,-1.6700000000000017,20.58,22.25,1.3370921752787246,0.8262269245976577,0.6844965251925298,178.5497621532035,-110.49816476535025,91.72257891352237,5.0,3.0,2.0,2.0,3.0,1.0
4495,-101.196666666667,-115.0,-96.04,-115.0,-96.79,-96.1,-94.42,-92.75,-115.0,-8.055506,-34.951693,True,13.803333333333,-5.156666666666993,-18.959999999999994,-18.209999999999994,-18.900000000000006,-0.6900000000000119,-1.6700000000000017,20.58,22.25,1.3370921752787246,0.8262269245976577,0.6844965251925298,178.5497621532035,-110.49816476535025,91.72257891352237,5.0,3.0,2.0,2.0,3.0,1.0
4496,-101.196666666667,-115.0,-96.04,-115.0,-96.79,-96.1,-94.42,-92.75,-115.0,-8.055506,-34.951693,True,13.803333333333,-5.156666666666993,-18.959999999999994,-18.209999999999994,-18.900000000000006,-0.6900000000000119,-1.6700000000000017,20.58,22.25,1.3370921752787246,0.8262269245976577,0.6844965251925298,178.5497621532035,-110.49816476535025,91.72257891352237,5.0,3.0,2.0,2.0,3.0,1.0
4497,-101.196666666667,-115.0,-96.04,-115.0,-96.79,-96.1,-94.42,-92.75,-115.0,-8.055506,-34.951693,True,13.803333333333,-5.156666666666993,-18.959999999999994,-18.209999999999994,-18.900000000000006,-0.6900000000000119,-1.6700000000000017,20.58,22.25,1.3370921752787246,0.8262269245976577,0.6844965251925298,178.5497621532035,-110.49816476535025,91.72257891352237,5.0,3.0,2.0,2.0,3.0,1.0
4498,-101.196666666667,-115.0,-96.04,-115.0,-96.79,-96.1,-94.42,-92.75,-115.0,-8.055506,-34.951693,True,13.803333333333,-5.156666666666993,-18.959999999999994,-18.209999999999994,-18.900000000000006,-0.6900000000000119,-1.6700000000000017,20.58,22.25,1.3370921752787246,0.8262269245976577,0.6844965251925298,178.5497621532035,-110.49816476535025,91.72257891352237,5.0,3.0,2.0,2.0,3.0,1.0
4499,-101.196666666667,-115.0,-96.04,-115.0,-96.79,-96.1,-94.42,-92.75,-115.0,-8.055506,-34.951693,True,13.803333333333,-5.156666666666993,-18.959999999999994,-18.209999999999994,-18.900000000000006,-0.6900000000000119,-1.6700000000000017,20.58,22.25,1.3370921752787246,0.8262269245976577,0.6844965251925298,178.5497621532035,-110.49816476535025,91.72257891352237,5.0,3.0,2.0,2.0,3.0,1.0
4500,-101.196666666667,-115.0,-96.04,-115.0,-96.79,-96.1,-94.42,-92.75,-115.0,-8.055506,-34.951693,True,13.803333333333,-5.156666666666993,-18.959999999999994,-18.209999999999994,-18.900000000000006,-0.6900000000000119,-1.6700000000000017,20.58,22.25,1.3370921752787246,0.8262269245976577,0.6844965251925298,178.5497621532035,-110.49816476535025,91.72257891352237,5.0,3.0,2.0,2.0,3.0,1.0
4501,-101.196666666667,-115.0,-96.04,-115.0,-96.79,-96.1,-94.42,-92.75,-115.0,-8.055506,-34.951693,True,13.803333333333,-5.156666666666993,-18.959999999999994,-18.209999999999994,-18.900000000000006,-0.6900000000000119,-1.6700000000000017,20.58,22.25,1.3370921752787246,0.8262269245976577,0.6844965251925298,178.5497621532035,-110.49816476535025,91.72257891352237,5.0,3.0,2.0,2.0,3.0,1.0
4502,-101.196666666667,-115.0,-96.04,-115.0,-96.79,-96.1,-94.42,-91.045,-115.0,-8.055506,-34.951693,True,13.803333333333,-5.156666666666993,-18.959999999999994,-18.209999999999994,-18.900000000000006,-0.6900000000000119,-3.375,20.58,23.955,1.3370921752787246,0.8262269245976577,0.6844965251925298,178.5497621532035,-110.49816476535025,91.72257891352237,5.0,3.0,2.0,2.0,3.0,1.0
4503,-101.196666666667,-115.0,-96.04,-115.0,-96.79,-96.1,-94.42,-91.045,-115.0,-8.055506,-34.951693,True,13.803333333333,-5.156666666666993,-18.959999999999994,-18.209999999999994,-18.900000000000006,-0.6900000000000119,-3.375,20.58,23.955,1.3370921752787246,0.8262269245976577,0.6844965251925298,178.5497621532035,-110.49816476535025,91.72257891352237,5.0,3.0,2.0,2.0,3.0,1.0
4504,-101.196666666667,-115.0,-96.04,-115.0,-96.79,-96.1,-94.42,-91.2025,-115.0,-8.055506,-34.951693,True,13.803333333333,-5.156666666666993,-18.959999999999994,-18.209999999999994,-18.900000000000006,-0.6900000000000119,-3.217500000000001,20.58,23.7975,1.3370921752787246,0.8262269245976577,0.6844965251925298,178.5497621532035,-110.49816476535025,91.72257891352237,5.0,3.0,2.0,2.0,3.0,1.0
4505,-101.196666666667,-115.0,-96.04,-115.0,-96.79,-96.1,-94.42,-91.2025,-115.0,-8.055506,-34.951693,True,13.803333333333,-5.156666666666993,-18.959999999999994,-18.209999999999994,-18.900000000000006,-0.6900000000000119,-3.217500000000001,20.58,23.7975,1.3370921752787246,0.8262269245976577,0.6844965251925298,178.5497621532035,-110.49816476535025,91.72257891352237,5.0,3.0,2.0,2.0,3.0,1.0
4506,-101.196666666667,-115.0,-96.04,-115.0,-96.79,-96.1,-94.42,-91.2025,-115.0,-8.055506,-34.951693,True,13.803333333333,-5.156666666666993,-18.959999999999994,-18.209999999999994,-18.900000000000006,-0.6900000000000119,-3.217500000000001,20.58,23.7975,1.3370921752787246,0.8262269245976577,0.6844965251925298,178.5497621532035,-110.49816476535025,91.72257891352237,5.0,3.0,2.0,2.0,3.0,1.0
4507,-101.196666666667,-115.0,-96.04,-115.0,-96.79,-96.1,-94.42,-91.3275,-115.0,-8.055506,-34.951693,True,13.803333333333,-5.156666666666993,-18.959999999999994,-18.209999999999994,-18.900000000000006,-0.6900000000000119,-3.092500000000001,20.58,23.6725,1.3370921752787246,0.8262269245976577,0.6844965251925298,178.5497621532035,-110.49816476535025,91.72257891352237,5.0,3.0,2.0,2.0,3.0,1.0
4508,-101.196666666667,-115.0,-96.04,-115.0,-96.79,-96.1,-94.42,-91.3275,-115.0,-8.055506,-34.951693,True,13.803333333333,-5.156666666666993,-18.959999999999994,-18.209999999999994,-18.900000000000006,-0.6900000000000119,-3.092500000000001,20.58,23.6725,1.3370921752787246,0.8262269245976577,0.6844965251925298,178.5497621532035,-110.49816476535025,91.72257891352237,5.0,3.0,2.0,2.0,3.0,1.0
4509,-101.196666666667,-115.0,-96.04,-115.0,-96.79,-96.1,-94.42,-91.3275,-115.0,-8.055506,-34.951693,True,13.803333333333,-5.156666666666993,-18.959999999999994,-18.209999999999994,-18.900000000000006,-0.6900000000000119,-3.092500000000001,20.58,23.6725,1.3370921752787246,0.8262269245976577,0.6844965251925298,178.5497621532035,-110.49816476535025,91.72257891352237,5.0,3.0,2.0,2.0,3.0,1.0
4510,-101.196666666667,-115.0,-96.04,-115.0,-96.79,-96.1,-94.42,-91.3275,-115.0,-8.055506,-34.951693,True,13.803333333333,-5.156666666666993,-18.959999999999994,-18.209999999999994,-18.900000000000006,-0.6900000000000119,-3.092500000000001,20.58,23.6725,1.3370921752787246,0.8262269245976577,0.6844965251925298,178.5497621532035,-110.49816476535025,91.72257891352237,5.0,3.0,2.0,2.0,3.0,1.0
4511,-101.196666666667,-115.0,-96.04,-115.0,-96.79,-96.1,-94.42,-91.3275,-115.0,-8.055506,-34.951693,True,13.803333333333,-5.156666666666993,-18.959999999999994,-18.209999999999994,-18.900000000000006,-0.6900000000000119,-3.092500000000001,20.58,23.6725,1.3370921752787246,0.8262269245976577,0.6844965251925298,178.5497621532035,-110.49816476535025,91.72257891352237,5.0,3.0,2.0,2.0,3.0,1.0
4512,-101.196666666667,-115.0,-96.04,-115.0,-96.79,-96.1,-94.42,-91.3275,-115.0,-8.055506,-34.951693,True,13.803333333333,-5.156666666666993,-18.959999999999994,-18.209999999999994,-18.900000000000006,-0.6900000000000119,-3.092500000000001,20.58,23.6725,1.3370921752787246,0.8262269245976577,0.6844965251925298,178.5497621532035,-110.49816476535025,91.72257891352237,5.0,3.0,2.0,2.0,3.0,1.0
4513,-99.56,-115.0,-96.04,-115.0,-96.79,-96.1,-94.42,-91.3275,-115.0,-8.055506,-34.951693,True,15.439999999999998,-3.519999999999996,-18.959999999999994,-18.209999999999994,-18.900000000000006,-0.6900000000000119,-3.092500000000001,20.58,23.6725,1.3370921752787246,0.8262269245976577,0.6844965251925298,178.5497621532035,-110.49816476535025,91.72257891352237,5.0,3.0,2.0,2.0,3.0,1.0
4514,-101.196666666667,-115.0,-96.04,-115.0,-96.79,-96.1,-94.42,-91.3275,-115.0,-8.055506,-34.951693,True,13.803333333333,-5.156666666666993,-18.959999999999994,-18.209999999999994,-18.900000000000006,-0.6900000000000119,-3.092500000000001,20.58,23.6725,1.3370921752787246,0.8262269245976577,0.6844965251925298,178.5497621532035,-110.49816476535025,91.72257891352237,5.0,3.0,2.0,2.0,3.0,1.0
4515,-101.196666666667,-115.0,-96.04,-115.0,-96.79,-96.1,-94.42,-92.28,-115.0,-8.055506,-34.951693,True,13.803333333333,-5.156666666666993,-18.959999999999994,-18.209999999999994,-18.900000000000006,-0.6900000000000119,-2.1400000000000006,20.58,22.72,1.3370921752787246,0.8262269245976577,0.6844965251925298,178.5497621532035,-110.49816476535025,91.72257891352237,5.0,3.0,2.0,2.0,3.0,1.0
4516,-101.196666666667,-115.0,-96.04,-115.0,-96.79,-96.1,-94.42,-89.72,-115.0,-8.055506,-34.951693,True,13.803333333333,-5.156666666666993,-18.959999999999994,-18.209999999999994,-18.900000000000006,-0.6900000000000119,-4.700000000000003,20.58,25.28,1.3370921752787246,0.8262269245976577,0.6844965251925298,178.5497621532035,-110.49816476535025,91.72257891352237,5.0,3.0,2.0,2.0,3.0,1.0
4517,-101.196666666667,-115.0,-96.04,-115.0,-96.79,-96.1,-94.42,-91.3275,-115.0,-8.055506,-34.951693,True,13.803333333333,-5.156666666666993,-18.959999999999994,-18.209999999999994,-18.900000000000006,-0.6900000000000119,-3.092500000000001,20.58,23.6725,1.3370921752787246,0.8262269245976577,0.6844965251925298,178.5497621532035,-110.49816476535025,91.72257891352237,5.0,3.0,2.0,2.0,3.0,1.0
4518,-101.196666666667,-115.0,-96.04,-115.0,-96.79,-96.1,-94.42,-91.3275,-115.0,-8.055506,-34.951693,True,13.803333333333,-5.156666666666993,-18.959999999999994,-18.209999999999994,-18.900000000000006,-0.6900000000000119,-3.092500000000001,20.58,23.6725,1.3370921752787246,0.8262269245976577,0.6844965251925298,178.5497621532035,-110.49816476535025,91.72257891352237,5.0,3.0,2.0,2.0,3.0,1.0
4519,-101.196666666667,-115.0,-96.04,-115.0,-96.79,-96.1,-94.42,-91.22,-115.0,-8.055506,-34.951693,True,13.803333333333,-5.156666666666993,-18.959999999999994,-18.209999999999994,-18.900000000000006,-0.6900000000000119,-3.200000000000003,20.58,23.78,1.3370921752787246,0.8262269245976577,0.6844965251925298,178.5497621532035,-110.49816476535025,91.72257891352237,5.0,3.0,2.0,2.0,3.0,1.0
4520,-101.196666666667,-115.0,-96.04,-115.0,-96.79,-96.1,-94.42,-91.3275,-115.0,-8.055506,-34.951693,True,13.803333333333,-5.156666666666993,-18.959999999999994,-18.209999999999994,-18.900000000000006,-0.6900000000000119,-3.092500000000001,20.58,23.6725,1.3370921752787246,0.8262269245976577,0.6844965251925298,178.5497621532035,-110.49816476535025,91.72257891352237,5.0,3.0,2.0,2.0,3.0,1.0
4521,-101.196666666667,-115.0,-96.04,-115.0,-96.79,-96.1,-94.42,-92.09,-115.0,-8.055506,-34.951693,True,13.803333333333,-5.156666666666993,-18.959999999999994,-18.209999999999994,-18.900000000000006,-0.6900000000000119,-2.3299999999999983,20.58,22.909999999999997,1.3370921752787246,0.8262269245976577,0.6844965251925298,178.5497621532035,-110.49816476535025,91.72257891352237,5.0,3.0,2.0,2.0,3.0,1.0
4522,-101.196666666667,-115.0,-96.04,-115.0,-96.79,-96.1,-94.42,-91.3275,-115.0,-8.055506,-34.951693,True,13.803333333333,-5.156666666666993,-18.959999999999994,-18.209999999999994,-18.900000000000006,-0.6900000000000119,-3.092500000000001,20.58,23.6725,1.3370921752787246,0.8262269245976577,0.6844965251925298,178.5497621532035,-110.49816476535025,91.72257891352237,5.0,3.0,2.0,2.0,3.0,1.0
4523,-101.196666666667,-115.0,-96.04,-115.0,-96.79,-96.1,-94.42,-91.3275,-115.0,-8.055506,-34.951693,True,13.803333333333,-5.156666666666993,-18.959999999999994,-18.209999999999994,-18.900000000000006,-0.6900000000000119,-3.092500000000001,20.58,23.6725,1.3370921752787246,0.8262269245976577,0.6844965251925298,178.5497621532035,-110.49816476535025,91.72257891352237,5.0,3.0,2.0,2.0,3.0,1.0
4524,-101.196666666667,-115.0,-96.04,-115.0,-96.79,-96.1,-94.42,-92.755,-115.0,-8.055506,-34.951693,True,13.803333333333,-5.156666666666993,-18.959999999999994,-18.209999999999994,-18.900000000000006,-0.6900000000000119,-1.6650000000000063,20.58,22.245000000000005,1.3370921752787246,0.8262269245976577,0.6844965251925298,178.5497621532035,-110.49816476535025,91.72257891352237,5.0,3.0,2.0,2.0,3.0,1.0
4525,-101.196666666667,-115.0,-96.04,-115.0,-96.79,-96.1,-94.42,-92.755,-115.0,-8.055506,-34.951693,True,13.803333333333,-5.156666666666993,-18.959999999999994,-18.209999999999994,-18.900000000000006,-0.6900000000000119,-1.6650000000000063,20.58,22.245000000000005,1.3370921752787246,0.8262269245976577,0.6844965251925298,178.5497621532035,-110.49816476535025,91.72257891352237,5.0,3.0,2.0,2.0,3.0,1.0
4526,-101.196666666667,-115.0,-96.04,-115.0,-96.79,-96.1,-94.42,-92.755,-115.0,-8.055506,-34.951693,True,13.803333333333,-5.156666666666993,-18.959999999999994,-18.209999999999994,-18.900000000000006,-0.6900000000000119,-1.6650000000000063,20.58,22.245000000000005,1.3370921752787246,0.8262269245976577,0.6844965251925298,178.5497621532035,-110.49816476535025,91.72257891352237,5.0,3.0,2.0,2.0,3.0,1.0
4527,-101.196666666667,-115.0,-96.04,-115.0,-96.79,-96.1,-94.42,-92.755,-115.0,-8.055506,-34.951693,True,13.803333333333,-5.156666666666993,-18.959999999999994,-18.209999999999994,-18.900000000000006,-0.6900000000000119,-1.6650000000000063,20.58,22.245000000000005,1.3370921752787246,0.8262269245976577,0.6844965251925298,178.5497621532035,-110.49816476535025,91.72257891352237,5.0,3.0,2.0,2.0,3.0,1.0
4528,-101.196666666667,-115.0,-96.04,-115.0,-96.79,-96.1,-94.42,-92.755,-115.0,-8.055506,-34.951693,True,13.803333333333,-5.156666666666993,-18.959999999999994,-18.209999999999994,-18.900000000000006,-0.6900000000000119,-1.6650000000000063,20.58,22.245000000000005,1.3370921752787246,0.8262269245976577,0.6844965251925298,178.5497621532035,-110.49816476535025,91.72257891352237,5.0,3.0,2.0,2.0,3.0,1.0
4529,-101.196666666667,-115.0,-96.04,-115.0,-96.79,-96.1,-94.42,-93.024,-115.0,-8.055506,-34.951693,True,13.803333333333,-5.156666666666993,-18.959999999999994,-18.209999999999994,-18.900000000000006,-0.6900000000000119,-1.3960000000000008,20.58,21.976,1.3370921752787246,0.8262269245976577,0.6844965251925298,178.5497621532035,-110.49816476535025,91.72257891352237,5.0,3.0,2.0,2.0,3.0,1.0
4530,-101.196666666667,-115.0,-96.04,-115.0,-96.79,-96.1,-94.42,-93.85,-115.0,-8.055506,-34.951693,True,13.803333333333,-5.156666666666993,-18.959999999999994,-18.209999999999994,-18.900000000000006,-0.6900000000000119,-0.5700000000000074,20.58,21.150000000000006,1.3370921752787246,0.8262269245976577,0.6844965251925298,178.5497621532035,-110.49816476535025,91.72257891352237,5.0,3.0,2.0,2.0,3.0,1.0
4531,-101.196666666667,-115.0,-96.04,-115.0,-96.79,-96.1,-94.42,-93.85,-115.0,-8.055506,-34.951693,True,13.803333333333,-5.156666666666993,-18.959999999999994,-18.209999999999994,-18.900000000000006,-0.6900000000000119,-0.5700000000000074,20.58,21.150000000000006,1.3370921752787246,0.8262269245976577,0.6844965251925298,178.5497621532035,-110.49816476535025,91.72257891352237,5.0,3.0,2.0,2.0,3.0,1.0
4532,-101.196666666667,-115.0,-96.04,-115.0,-96.79,-96.1,-94.42,-97.99,-115.0,-8.055506,-34.951693,True,13.803333333333,-5.156666666666993,-18.959999999999994,-18.209999999999994,-18.900000000000006,-0.6900000000000119,3.569999999999993,20.58,17.010000000000005,1.3370921752787246,0.8262269245976577,0.6844965251925298,178.5497621532035,-110.49816476535025,91.72257891352237,5.0,3.0,2.0,2.0,3.0,1.0
4533,-101.196666666667,-115.0,-96.04,-115.0,-96.79,-96.1,-94.42,-95.6825,-115.0,-8.055506,-34.951693,True,13.803333333333,-5.156666666666993,-18.959999999999994,-18.209999999999994,-18.900000000000006,-0.6900000000000119,1.2625000000000028,20.58,19.317499999999995,1.3370921752787246,0.8262269245976577,0.6844965251925298,178.5497621532035,-110.49816476535025,91.72257891352237,5.0,3.0,2.0,2.0,3.0,1.0
4534,-101.196666666667,-115.0,-96.04,-115.0,-96.79,-96.1,-94.42,-95.6825,-115.0,-8.055506,-34.951693,True,13.803333333333,-5.156666666666993,-18.959999999999994,-18.209999999999994,-18.900000000000006,-0.6900000000000119,1.2625000000000028,20.58,19.317499999999995,1.3370921752787246,0.8262269245976577,0.6844965251925298,178.5497621532035,-110.49816476535025,91.72257891352237,5.0,3.0,2.0,2.0,3.0,1.0
4535,-101.196666666667,-115.0,-96.04,-115.0,-96.79,-96.1,-94.42,-95.6825,-115.0,-8.055506,-34.951693,True,13.803333333333,-5.156666666666993,-18.959999999999994,-18.209999999999994,-18.900000000000006,-0.6900000000000119,1.2625000000000028,20.58,19.317499999999995,1.3370921752787246,0.8262269245976577,0.6844965251925298,178.5497621532035,-110.49816476535025,91.72257891352237,5.0,3.0,2.0,2.0,3.0,1.0
4536,-101.196666666667,-115.0,-96.04,-115.0,-96.79,-96.1,-94.42,-95.6825,-115.0,-8.055506,-34.951693,True,13.803333333333,-5.156666666666993,-18.959999999999994,-18.209999999999994,-18.900000000000006,-0.6900000000000119,1.2625000000000028,20.58,19.317499999999995,1.3370921752787246,0.8262269245976577,0.6844965251925298,178.5497621532035,-110.49816476535025,91.72257891352237,5.0,3.0,2.0,2.0,3.0,1.0
4537,-101.196666666667,-115.0,-96.04,-115.0,-96.79,-96.1,-94.42,-95.6825,-115.0,-8.055506,-34.951693,True,13.803333333333,-5.156666666666993,-18.959999999999994,-18.209999999999994,-18.900000000000006,-0.6900000000000119,1.2625000000000028,20.58,19.317499999999995,1.3370921752787246,0.8262269245976577,0.6844965251925298,178.5497621532035,-110.49816476535025,91.72257891352237,5.0,3.0,2.0,2.0,3.0,1.0
4538,-101.196666666667,-115.0,-96.04,-115.0,-96.79,-96.1,-94.42,-95.6825,-115.0,-8.055506,-34.951693,True,13.803333333333,-5.156666666666993,-18.959999999999994,-18.209999999999994,-18.900000000000006,-0.6900000000000119,1.2625000000000028,20.58,19.317499999999995,1.3370921752787246,0.8262269245976577,0.6844965251925298,178.5497621532035,-110.49816476535025,91.72257891352237,5.0,3.0,2.0,2.0,3.0,1.0
4539,-101.196666666667,-115.0,-96.04,-115.0,-96.79,-96.1,-94.42,-95.6825,-115.0,-8.055506,-34.951693,True,13.803333333333,-5.156666666666993,-18.959999999999994,-18.209999999999994,-18.900000000000006,-0.6900000000000119,1.2625000000000028,20.58,19.317499999999995,1.3370921752787246,0.8262269245976577,0.6844965251925298,178.5497621532035,-110.49816476535025,91.72257891352237,5.0,3.0,2.0,2.0,3.0,1.0
4540,-101.196666666667,-115.0,-96.04,-115.0,-96.79,-96.1,-94.42,-95.6825,-115.0,-8.055506,-34.951693,True,13.803333333333,-5.156666666666993,-18.959999999999994,-18.209999999999994,-18.900000000000006,-0.6900000000000119,1.2625000000000028,20.58,19.317499999999995,1.3370921752787246,0.8262269245976577,0.6844965251925298,178.5497621532035,-110.49816476535025,91.72257891352237,5.0,3.0,2.0,2.0,3.0,1.0
4541,-101.196666666667,-115.0,-96.04,-115.0,-96.79,-96.1,-94.42,-95.6825,-115.0,-8.055506,-34.951693,True,13.803333333333,-5.156666666666993,-18.959999999999994,-18.209999999999994,-18.900000000000006,-0.6900000000000119,1.2625000000000028,20.58,19.317499999999995,1.3370921752787246,0.8262269245976577,0.6844965251925298,178.5497621532035,-110.49816476535025,91.72257891352237,5.0,3.0,2.0,2.0,3.0,1.0
4542,-101.196666666667,-115.0,-96.04,-115.0,-96.79,-96.1,-94.42,-94.1,-115.0,-8.055506,-34.951693,True,13.803333333333,-5.156666666666993,-18.959999999999994,-18.209999999999994,-18.900000000000006,-0.6900000000000119,-0.3200000000000074,20.58,20.900000000000006,1.3370921752787246,0.8262269245976577,0.6844965251925298,178.5497621532035,-110.49816476535025,91.72257891352237,5.0,3.0,2.0,2.0,3.0,1.0
4543,-101.196666666667,-115.0,-96.04,-115.0,-96.79,-96.1,-94.42,-95.935,-115.0,-8.055506,-34.951693,True,13.803333333333,-5.156666666666993,-18.959999999999994,-18.209999999999994,-18.900000000000006,-0.6900000000000119,1.5150000000000006,20.58,19.064999999999998,1.3370921752787246,0.8262269245976577,0.6844965251925298,178.5497621532035,-110.49816476535025,91.72257891352237,5.0,3.0,2.0,2.0,3.0,1.0
4544,-101.196666666667,-115.0,-96.04,-115.0,-96.79,-96.1,-94.42,-95.935,-115.0,-8.055506,-34.951693,True,13.803333333333,-5.156666666666993,-18.959999999999994,-18.209999999999994,-18.900000000000006,-0.6900000000000119,1.5150000000000006,20.58,19.064999999999998,1.3370921752787246,0.8262269245976577,0.6844965251925298,178.5497621532035,-110.49816476535025,91.72257891352237,5.0,3.0,2.0,2.0,3.0,1.0
4545,-101.196666666667,-115.0,-96.04,-115.0,-96.79,-96.1,-94.42,-98.55,-115.0,-8.055506,-34.951693,True,13.803333333333,-5.156666666666993,-18.959999999999994,-18.209999999999994,-18.900000000000006,-0.6900000000000119,4.1299999999999955,20.58,16.450000000000003,1.3370921752787246,0.8262269245976577,0.6844965251925298,178.5497621532035,-110.49816476535025,91.72257891352237,5.0,3.0,2.0,2.0,3.0,1.0
4546,-101.196666666667,-115.0,-96.04,-115.0,-96.79,-96.1,-94.42,-95.935,-115.0,-8.055506,-34.951693,True,13.803333333333,-5.156666666666993,-18.959999999999994,-18.209999999999994,-18.900000000000006,-0.6900000000000119,1.5150000000000006,20.58,19.064999999999998,1.3370921752787246,0.8262269245976577,0.6844965251925298,178.5497621532035,-110.49816476535025,91.72257891352237,5.0,3.0,2.0,2.0,3.0,1.0
